Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1236,29,0.4883,198.2,671.8,0.2136,0.999997,"ALG12 DNAJC3 DERL2 UBE2J1 DOLPP1 UBA5 MPDU1 SLC33A1 MANF ALG3 SEL1L ALG6 ALG9 DNAJB11 DPM3 MPI ALG8 SEC63 UFL1 ALG5 AUP1 DPM1 DPM2 HERPUD1 PMM2 SYVN1 UBE2G2 TMEM41B SEC62"
1237,8,0.5283,14.79,442.3,0.03127,0.999679,"AADACL3 AADACL4 C1orf158 CA6 FBXO44 SPSB1 TMEM51 UTS2"
1238,4,0.5281,3.169,156.3,0.01892,0.992931,"MUSK NFIL3 NRCAM FOXK1"
1239,4,0.5293,3.176,183.5,0.01631,0.992931,"GRID2 SLC40A1 SGPP2 EEF1B2"
1240,5,0.5018,5.018,262.9,0.01806,0.996692,"CXCL16 SERPINB10 MBD5 RNF112 GPX6"
1241,11,0.5043,27.74,370.6,0.06599,0.999969,"CCDC59 EXOSC1 RBM19 AK6 EXOSC10 HEATR1 NOC4L NOP9 PDCD11 UTP20 C12orf45"
1242,10,0.5009,22.54,434.3,0.04727,0.999933,"HAND2 PBX2 PHOX2B HDAC2 SOX11 GATA2 TFAP2B ISL1 INSM2 MEIS2"
1243,5,0.5009,5.009,225.6,0.02082,0.996692,"ALDH8A1 PLIN5 OR6F1 ACER1 APBA3"
1244,5,0.5023,5.023,133.2,0.03389,0.996692,"BRSK2 ART5 SCUBE2 TRIM68 ART1"
1245,4,0.5763,3.458,184.5,0.01765,0.992931,"CCDC66 VAMP5 DMRTB1 REG1B"
1246,5,0.5565,5.565,249.8,0.02097,0.996692,"SMIM24 LRRC8E FAM150B HSD11B1L TNFAIP8L1"
1247,5,0.5020,5.020,187.0,0.02485,0.996692,"FKBP15 RAET1G SERPINB13 KIAA1958 CDC37L1"
1248,5,0.5295,5.295,269.1,0.01862,0.996692,"CRIPAK ABHD17A GRIA4 HP1BP3 SPINK6"
1249,6,0.5023,7.535,321.8,0.02208,0.998474,"ZNF407 DSEL PIAS2 KCNG2 SKOR2 RPL17"
1250,15,0.5110,53.65,750.7,0.06431,0.999999,"CADM2 EIF4E3 ZNF654 TMF1 HTR1F LMOD3 GXYLT2 IL17RD CGGBP1 VGLL3 EOGT PTPRG POU1F1 CNTN3 EPHA3"
1251,7,0.5009,10.52,577.6,0.01747,0.999299,"LRRC20 PPP3CB TTC3 C11orf94 IL36RN SH2D4B UNC5B"
1252,18,0.4762,72.86,959.6,0.06819,1.00000,"GAS6 FGF14 ADPRHL1 RNF113B GRTP1 TMCO3 RAB20 EFNB2 DOCK9 PROZ F7 CLYBL ATP11AUN COL4A1 DCUN1D2 IRS2 TMEM255B UPF3A"
1253,4,0.5298,3.179,138.7,0.02121,0.992931,"USP37 CHST15 HRG CITED2"
1254,5,0.5563,5.563,266.9,0.01970,0.996692,"TNR KLRG2 MICU2 HRG C2orf54"
1255,5,0.5894,5.894,65.77,0.07218,0.996692,"CMIP AIP PRKAR1A STK11 KCTD5"
1256,7,0.5347,11.23,236.8,0.04285,0.999299,"IK RBM22 DDX46 BUD31 SLU7 ISY1 U2SURP"
1257,5,0.5527,5.527,264.6,0.01973,0.996692,"NLN ARPP21 GORASP1 SPINK9 FTL"
1258,15,0.5004,52.55,689.0,0.06811,0.999999,"BTNL8 CBY3 GRM6 RASGEF1C UNC5A UIMC1 EIF4E1B PRR7 HMP19 NUDCD2 MXD3 RUFY1 RAB24 CREBRF ZNF454"
1259,6,0.5235,7.853,117.6,0.05714,0.998474,"TTI1 TELO2 PPP2CA GNB1L TTI2 WDR73"
1260,4,0.5581,3.349,191.7,0.01650,0.992931,"RAPSN HDC VSTM5 SLC9A4"
1261,6,0.5016,7.524,280.6,0.02507,0.998474,"IL15 MTTP BBS7 ZNF827 TET2 NPY5R"
1262,10,0.5038,22.67,357.4,0.05667,0.999933,"INPPL1 FOLR2 KRTAP5-9 RNF121 DHCR7 FOLR1 NADSYN1 PDE2A STARD10 KRTAP5-10"
1263,35,0.5004,297.7,2180,0.1169,1.00000,"ETV3L RXFP4 DCST2 BGLAP C1orf61 UBQLN4 AQP10 CD1D CD5L FCRL3 THBS3 TRIM46 S100A12 DCST1 SHE NES SEMA4A MUC1 HAPLN2 RRNAD1 TSACC TTC24 INSRR PAQR6 PEAR1 SLC25A44 TMEM79 FAM189B HDGF RAB25 OR10T2 FCRL5 SYT11 ARHGEF11 FCRL1"
1264,12,0.5113,33.75,729.9,0.04284,0.999986,"INHBE METTL25 KCNC2 ZDHHC17 MDM1 GLIPR1L1 ATXN7L3B PHLDA1 GLIPR1 OS9 TBC1D30 OSBPL8"
1265,5,0.5641,5.641,247.8,0.02141,0.996692,"TMEM179 VSX2 MTNR1B TSPYL6 EPM2A"
1266,14,0.5257,47.84,293.4,0.1296,0.999997,"MFN2 TAMM41 CRLS1 HTRA2 MTX2 TIMM13 MTCH2 PTPMT1 CLPB ROMO1 YME1L1 SAMM50 TOMM70A DNAJC11"
1267,4,0.5573,3.344,176.9,0.01776,0.992931,"KCNA1 CCL14 TLK2 SNRPN"
1268,27,0.5012,175.9,2156,0.07373,1.00000,"PPIB IGDCC3 TEX9 EID1 DAPK2 BNIP2 NOX5 KIAA0101 TLN2 MYZAP CSNK1G1 APH1B FOXB1 RAB8B PIGB AQP9 GNB5 PLEKHO2 SNX22 SCAMP2 LRRC49 FBXL22 BCL2L10 USP3 TPM1 PARP16 PIGH"
1269,27,0.5001,175.5,1895,0.08263,1.00000,"FAAH TXNDC12 PODN B4GALT2 HECTD3 C1orf123 ERMAP CYB5RL PTPRF TSPAN1 C1orf228 CCDC17 LURAP1 MROH7 C1orf177 ST3GAL3 SLC1A7 PCSK9 RAB3B BEST4 ZYG11B TMEM61 MUTYH TCTEX1D4 BSND GPX7 TMEM53"
1270,4,0.5111,3.067,161.6,0.01776,0.992931,"HTR7 RNASEH2C WDR34 MAPKAPK2"
1271,26,0.5018,163.1,1518,0.09412,1.00000,"MLIP TFAP2D GSTA4 ICK CRISP2 PAQR8 TMEM217 GFRAL CRISP1 PKHD1 FBXO9 IL17A DST KLHL31 MUT HCRTR2 ZNF451 DEFB114 BAG2 GSTA3 LRRC1 GSTA1 GCM1 IL17F RAB23 GLYATL3"
1272,8,0.5705,15.97,298.6,0.04832,0.999679,"ADCK3 CCDC185 SLC35F3 NTPCR ACTA1 PRSS38 PYCR2 WNT3A"
1273,22,0.5032,116.2,1584,0.06663,1.00000,"TXNDC11 SEPT12 TNP2 C16orf45 TMC7 ABAT CIITA MYH11 SNN TEKT5 DNAH3 TNFRSF17 CLEC16A ZC3H7A BFAR IQCK SHISA9 LITAF SYT17 GRIN2A MPV17L TVP23A"
1274,4,0.5674,3.405,204.7,0.01576,0.992931,"NKX2-3 KIF9 LMAN2 FAM24A"
1275,13,0.4625,36.07,432.6,0.07293,0.999993,"OR4N5 OR11H4 OR11H6 OR4M2 POTEM OR4M1 OR4K1 OR4K5 OR4Q3 OR11H12 OR11H1 OR4N2 OR4K2"
1276,5,0.5521,5.521,183.1,0.02780,0.996692,"SBNO2 IL2RA ATG4D KLHL8 PTPN2"
1277,11,0.5166,28.41,200.9,0.1131,0.999959,"TOE1 ARMC5 USPL1 MED26 MED9 ICE2 SUPT3H ELL MED25 MED8 EAF1"
1278,4,0.5089,3.053,143.8,0.01972,0.992931,"LIPH PSMB6 MUC4 ETV5"
1279,5,0.5564,5.564,212.9,0.02435,0.996692,"ABCC9 GPC6 ME2 SOHLH2 FABP7"
1280,5,0.5111,5.111,272.6,0.01776,0.996692,"YIPF4 MTRNR2L9 TBC1D2 AGAP4 MTRNR2L2"
1281,13,0.5029,39.23,608.0,0.05827,0.999993,"OR10H5 OR7C1 OR10H1 OR7A5 PLVAP CLEC17A OR7C2 OR10H2 OR10H4 CYP4F12 OR10H3 SYDE1 CD97"
1282,9,0.5147,18.53,172.1,0.08884,0.999853,"VPS4A VTA1 IST1 VPS4B CHMP5 CHMP3 CHMP1B CHMP1A CHMP2A"
1283,4,0.5748,3.449,76.30,0.03930,0.992931,"BTBD18 CHD1 HNRNPH1 CHMP4B"
1284,5,0.5003,5.003,206.4,0.02260,0.996692,"PCDHGB7 SIMC1 FAM153B PURA XPO6"
1285,4,0.5593,3.356,181.1,0.01744,0.992931,"CCDC170 LNPEP RAB5A STK17B"
1286,9,0.5229,18.82,517.7,0.03395,0.999853,"BARX1 ZNF169 ZNF484 KIF27 PRSS38 CTSV C9orf129 OGN SPATA31D1"
1287,4,0.5535,3.321,183.8,0.01702,0.992931,"ZC3H11A HECTD2 HGFAC SORBS1"
1288,7,0.5148,10.81,360.5,0.02806,0.999299,"SLAMF1 TNN SELE ITLN2 RCSD1 F5 OLFML2B"
1289,5,0.5429,5.429,218.4,0.02322,0.996692,"TP73 SLC2A7 PRAMEF12 IGSF21 LRRFIP2"
1290,5,0.5577,5.577,274.5,0.01923,0.996692,"KCTD20 ZNF331 FAXDC2 SMARCAD1 NABP1"
1291,4,0.5266,3.160,144.0,0.02036,0.992931,"NCKAP1 SLC30A3 OR51E2 NRBP1"
1292,9,0.5077,18.28,360.5,0.04606,0.999853,"SMG5 PMF1 POLR3E SF3B4 CCT3 PSMB4 PSMD4 RBM8A POLR3C"
1293,6,0.5338,8.008,275.5,0.02710,0.998474,"YIPF4 PDE3A ZNF354A ZNF385B CCDC91 KLRF2"
1294,5,0.5573,5.573,65.92,0.06839,0.996692,"STRIP1 BRAT1 PPP2CA PSMG1 WDR73"
1295,16,0.5102,61.23,953.7,0.05848,0.999999,"FNDC4 DHX57 GAREML ZNF512 ABHD1 AGBL5 C2orf16 KHK IFT172 ARHGEF33 LBH ALK DNMT3A CCDC121 GCKR HS1BP3"
1296,4,0.5381,3.228,150.7,0.01994,0.992931,"PRR14L FCRL2 CKAP5 OR11L1"
1297,4,0.5309,3.185,165.7,0.01801,0.992931,"C11orf16 NANOS1 RHOG PNPLA2"
1298,6,0.5152,7.728,150.7,0.04535,0.998474,"SFPQ SMC2 NCAPG RPA2 SMC4 CDCA8"
1299,5,0.5496,5.496,272.3,0.01909,0.996692,"PDLIM1 NCR1 CHST6 ASCC1 IZUMO1"
1300,17,0.5003,68.04,983.6,0.06268,1.00000,"OR7C1 CCDC105 UNC13A CYP4F2 CIB3 PGLYRP2 AKAP8L CLEC17A C19orf44 OR7C2 OR7A10 WIZ AKAP8 CYP4F12 CYP4F22 EPHX3 PODNL1"
1301,5,0.5030,5.030,181.8,0.02556,0.996692,"TBC1D9 MIEN1 FNIP2 GABRG2 OR3A2"
1302,12,0.5070,33.46,287.0,0.09715,0.999977,"PPP2CB ASH2L DCTN6 INTS9 BRAT1 GTF2E2 PPP2CA POLR3D VPS37A BRF2 TTI2 WDR73"
1303,4,0.5420,3.252,170.6,0.01788,0.992931,"TMPRSS2 OR5AP2 PRR7 EPB41L5"
1304,14,0.5246,47.74,464.9,0.08830,0.999997,"NUDCD3 YAE1D1 POLD2 DDX56 CCT6A LSM5 PSMA2 RPA3 ANLN EIF3B TWISTNB SEC61G TRA2B HUS1"
1305,5,0.5050,5.050,227.3,0.02083,0.996692,"MLN ZSCAN9 OR2L3 NTRK2 CDK13"
1306,4,0.6068,3.641,136.2,0.02463,0.992931,"AAR2 CD2BP2 NCDN DDX23"
1307,4,0.5411,3.247,177.0,0.01725,0.992931,"TBX18 FAM110D GIMAP8 HSD17B12"
1308,6,0.5627,8.441,255.5,0.03059,0.998474,"KEL STEAP4 SAMD9 FAM131B GNGT1 RUNDC3B"
1309,7,0.5219,10.96,351.8,0.02909,0.999299,"MSANTD3 TMOD1 LHX2 COL15A1 TLR4 CCDC180 MED22"
1310,4,0.5527,3.316,179.9,0.01735,0.992931,"OR13C9 CAPN12 NMRK1 SSUH2"
1311,4,0.5878,3.527,140.7,0.02317,0.992931,"RAX2 YPEL5 MS4A14 MKNK2"
1312,4,0.5466,3.279,149.7,0.02037,0.992931,"OR10A4 GK5 OTUB1 SIVA1"
1313,4,0.5258,3.155,124.4,0.02327,0.992931,"TC2N AKT1 ATOX1 NXT1"
1314,5,0.5094,5.094,104.9,0.04246,0.996692,"TGFBR1 SDHB SDHD TMEM201 TMX2"
1315,4,0.5757,3.454,149.4,0.02147,0.992931,"MAML3 DNAJA2 FAM153A OR14I1"
1316,4,0.5667,3.400,151.0,0.02094,0.992931,"XRCC4 ALCAM UBE2D3 LIG4"
1317,5,0.5107,5.107,213.8,0.02231,0.996692,"HIST1H4E MS4A13 TACR1 ZP1 CDC40"
1318,4,0.5268,3.161,139.0,0.02105,0.992931,"STIM2 OR4F21 OR14I1 RPAIN"
1319,5,0.5376,5.376,241.1,0.02096,0.996692,"TDRD1 AQP8 TMEM45B ANO8 OR4C6"
1320,5,0.5253,5.253,243.3,0.02031,0.996692,"ACTRT2 DHRS3 PCDHB12 RPL13A SLC45A1"
1321,33,0.5002,264.1,1804,0.1238,1.00000,"DDX28 GTPBP10 PDE12 TFB1M CLUH C12orf65 GRSF1 MPV17L2 CARS2 FTSJ2 MRPL1 MTERF4 MTFMT MTG1 RNMTL1 YBEY CLPP MCAT NGRN NOA1 ICT1 RPUSD3 MALSU1 METTL17 MRPL50 C1QBP FASTKD2 TRUB2 DHX30 SLC30A9 CLPX RMND1 REXO2"
1322,11,0.5085,27.97,347.6,0.07034,0.999969,"MIS12 GEMIN4 MED11 MYBBP1A MED31 TRAPPC1 NUP88 TSR1 PELP1 RPAIN DHX33"
1323,21,0.5108,107.3,1170,0.08130,1.00000,"A1BG C19orf18 ISOC2 SMIM17 ZNF132 ZNF324 ZNF324B ZNF460 ZNF667 ZNF805 ZSCAN18 ZNF543 ZNF587 ZFP28 ZNF211 ZNF264 ZNF17 ZNF417 ZNF304 ZSCAN5B VN1R1"
1324,4,0.5401,3.241,150.5,0.02004,0.992931,"WBP4 FAM43A THEG NKTR"
1325,4,0.5444,3.266,177.2,0.01733,0.992931,"SLC2A11 YWHAH LRP5L RPS5"
1326,17,0.5205,70.78,505.7,0.1159,1.00000,"SURF6 ALG2 RNF20 GTF3C4 IARS SEC61B NCBP1 PRPF4 TEX10 TTF1 TXN CDC26 MED27 GLE1 SEC16A NUP214 NOL8"
1327,12,0.5064,33.42,363.3,0.07944,0.999986,"AATF CDC6 DHX8 NLE1 PSMD3 ZNF830 NSRP1 PSMB3 ZNF207 RPL23 PSMD11 UTP6"
1328,8,0.5080,14.22,396.6,0.03332,0.999679,"SFRP2 HHIP TLR2 ARHGAP10 GRK5 ASIC5 PPID MTNR1A"
1329,5,0.5373,5.373,270.4,0.01880,0.996692,"LHPP SLC25A39 HHEX GFRA4 LRRIQ4"
1330,6,0.5468,8.202,204.7,0.03647,0.998474,"LMNB1 LBR TMPO GALNT2 PYCR2 CAPN9"
1331,32,0.5003,248.1,1872,0.1136,1.00000,"OTOP1 PDE4DIP LIX1L LYSMD1 HIST2H2AA3 HIST2H2AC ITGA10 CTSK HIST2H3A SELENBP1 HIST2H2AB NUDT4 HIST2H3D ACP6 ANP32E CD1C CIART FAM63A GJA5 HFE2 HIST2H2BE HIST2H4B MLLT11 RFX5 SV2A ZNF687 FAM72B HIST2H2BF SCNM1 FCGR1B NOTCH2NL NBPF11"
1332,34,0.5025,281.9,2220,0.1097,1.00000,"TNNC1 LSMEM2 C3orf18 CACNA2D2 CACNA1D DNAH1 PHF7 IQCF1 NT5DC2 ABHD14A CAMKV COL7A1 GLYCTK GNAT1 IQCF3 ITIH3 MUSTN1 MYL3 NISCH PCBP4 SEMA3G TLR9 TMEM110 USP19 ITIH4 KLHDC8B CISH IQCF5 APEH STAB1 TUSC2 FAM3D IQCF2 GLT8D1"
1333,4,0.5249,3.149,120.6,0.02390,0.992931,"DNTTIP2 HSP90AA1 KIAA0100 RHEB"
1334,25,0.5008,150.2,1728,0.07791,1.00000,"TLX2 TRABD2A ERLEC1 TGOLN2 DOK1 EGR4 M1AP RETSAT SEMA4F SFTPB SH2D6 WDPCP WDR54 NAT8 ACTG2 ELMOD3 CAPG PRADC1 GNLY CCDC104 TET3 WBP1 MCFD2 GGCX KRCC1"
1335,4,0.5269,3.162,147.8,0.01989,0.992931,"ABCA3 CLINT1 FAM217A ZNF165"
1336,6,0.5070,7.604,243.0,0.02896,0.998474,"HECW2 SESTD1 ZSWIM2 TRIM40 TMEM237 EIF1"
1337,5,0.5087,5.087,147.5,0.03129,0.996692,"CRYGN GIMAP6 TMEM176B ESYT2 TMEM176A"
1338,8,0.5986,16.76,192.4,0.07443,0.999679,"SSR2 SLC35B4 SLC33A1 ADPGK NFE2L2 SUCO TAPT1 SSR3"
1339,4,0.5384,3.231,165.2,0.01831,0.992931,"SORL1 RNF2 KANK4 THOC6"
1340,4,0.5475,3.285,131.7,0.02297,0.992931,"TRIM36 OR6K3 C10orf107 FBXW7"
1341,5,0.5387,5.387,224.0,0.02250,0.996692,"SFXN4 CXCR1 PCDHGA10 SYT5 DCHS1"
1342,4,0.5566,3.340,97.66,0.03064,0.992931,"WSB2 PSMD9 BCL2L1 VSIG10"
1343,27,0.5085,178.5,759.4,0.1799,1.00000,"COMMD7 KIAA0196 C16orf62 ARPC2 ARPC4 ABI1 ACTR2 ACTR3 ARPC3 BRK1 NCKAP1 RAC1 WASF2 COMMD2 KIAA1033 COMMD9 COMMD8 RAB7A CCDC53 COMMD10 COMMD3 VPS29 VPS35 COMMD5 DSCR3 RAB21 COMMD4"
1344,4,0.5211,3.127,114.0,0.02498,0.992931,"HADHB SPATA45 PRC1 KIF23"
1345,5,0.5137,5.137,234.1,0.02061,0.996692,"C12orf76 C12orf79 SLX4IP SH3D21 PHC2"
1346,5,0.5022,5.022,207.6,0.02256,0.996692,"POMC TMEM107 PUM2 MAS1L PCDHB5"
1347,25,0.4845,145.4,1219,0.1028,1.00000,"COL12A1 MYO6 BAI3 SMAP1 IMPG1 KCNQ5 B3GAT2 DPPA5 PRSS35 IBTK FAM135A GJA10 KHDC1L LGSN SLC17A5 COX7A2 MB21D1 KHDC1 MEI4 FILIP1 KHDC3L COL19A1 EYS DDX43 C6orf57"
1348,5,0.5123,5.123,154.7,0.03016,0.996692,"TUBB4B C20orf166 TNFRSF6B FAM83D HMMR"
1349,4,0.5501,3.301,176.1,0.01762,0.992931,"HMSD REG1B PPARGC1B TRIML1"
1350,4,0.5596,3.358,150.5,0.02075,0.992931,"HNRNPM ARL6IP6 CCT4 PRPF40A"
1351,16,0.5177,62.12,352.6,0.1391,0.999999,"TPK1 SLC25A19 MECR LIPT2 FDX1 DLAT GCSH SLC25A1 MDH2 CS MPC2 MPC1 DLD LIAS LIPT1 PDHB"
1352,4,0.5274,3.164,164.4,0.01802,0.992931,"PIGL ZUFSP SMCO4 CNOT10"
1353,5,0.5012,5.012,213.8,0.02190,0.996692,"CXCR1 IKZF5 HCRTR2 RPL26 METTL10"
1354,5,0.5026,5.026,237.2,0.01993,0.996692,"KDM3A FAM114A2 MMRN1 IL26 LARP1"
1355,5,0.5245,5.245,243.1,0.02030,0.996692,"COL16A1 NMB MCOLN1 GNG12 MFGE8"
1356,8,0.6053,16.95,223.2,0.06617,0.999679,"MCM6 MCM7 MCM2 MCM5 MCM4 TIMELESS MCM3 MCMBP"
1357,16,0.5099,61.19,523.0,0.09930,0.999999,"RBM42 RPS16 SYMPK RUVBL2 PSMD8 FBL URI1 SAE1 HNRNPL UBA2 SNRPD2 PAF1 PSMC4 RPS19 POLR2I TBCB"
1358,5,0.5679,5.679,246.5,0.02166,0.996692,"TRIM2 KRTAP25-1 DSC2 NXNL1 HLA-G"
1359,5,0.5233,5.233,210.1,0.02322,0.996692,"DES CACNA1E SCG2 PITHD1 IER5L"
1360,6,0.5016,7.524,175.8,0.03853,0.998474,"GTF2A2 ORC4 HAUS2 RTFDC1 SMC6 NAA20"
1361,6,0.9076,13.61,135.8,0.08435,0.998474,"TRPS1 LMX1B ESR1 SPDEF GATA3 FOXA1"
1362,5,0.5171,5.171,206.6,0.02331,0.996692,"HRH2 CDHR2 OR2Y1 TTC30A SLC36A2"
1363,6,0.5063,7.595,192.8,0.03575,0.998474,"KCNJ1 FAM118B SCN3B PATE4 OR8D2 FLI1"
1364,6,0.5175,7.762,295.5,0.02462,0.998474,"PUS10 PAPOLG YIPF4 PRR23A FAM161A SRPK1"
1365,7,0.5274,11.07,237.0,0.04226,0.999299,"PBX2 GATA2 TFAP2B ISL1 MEIS2 IGF2BP1 SPRED2"
1366,5,0.5026,5.026,150.6,0.03034,0.996692,"MTMR9 PARN PRMT3 PDCD2L DNAJC13"
1367,4,0.5411,3.247,169.1,0.01801,0.992931,"EPHA1 SPAST PPP3R1 SUMO4"
1368,4,0.6610,3.966,189.4,0.01969,0.992931,"AQP5 PIK3R3 NABP1 POMGNT1"
1369,4,0.5030,3.018,172.8,0.01642,0.992931,"CSMD1 C2orf54 HAGH OR8A1"
1370,4,0.5407,3.244,179.6,0.01700,0.992931,"SOWAHB TOMM34 R3HCC1 NPNT"
1371,5,0.5001,5.001,222.7,0.02104,0.996692,"CDX1 GPR151 MAS1L JAKMIP2 CD74"
1372,7,0.5057,10.62,137.3,0.06557,0.999299,"SLMO2 MFN2 CHCHD4 AFG3L2 DNM1L FAM210A TRIAP1"
1373,7,0.5147,10.81,149.6,0.06197,0.999299,"CERS2 HSD17B12 SPTLC2 TECR ELOVL1 SPTSSA KDSR"
1374,17,0.5052,68.71,496.2,0.1147,1.00000,"SURF6 ALG2 RNF20 GTF3C4 IARS SEC61B SMC2 NCBP1 RMI1 PRPF4 TEX10 TTF1 CDC26 GLE1 SEC16A NUP214 NOL8"
1375,4,0.5007,3.004,154.7,0.01813,0.992931,"DAAM1 HSP90AA1 AMIGO2 COBLL1"
1376,11,0.5022,27.62,881.1,0.02968,0.999969,"MTFR1L NCMAP LZIC CAMK2N1 OTUD3 NIPAL3 WNT4 CATSPER4 FUCA1 IGSF21 ZNF565"
1377,6,0.8667,13.00,164.5,0.06859,0.998474,"TNRC6A DROSHA ANKRD52 AGO2 DICER1 XPO5"
1378,5,0.5651,5.651,225.7,0.02341,0.996692,"TTLL6 TSTD2 TLR4 C11orf42 NRCAM"
1379,11,0.5040,27.72,427.5,0.05809,0.999969,"TSPYL5 FOXD4 JAZF1 CHCHD1 CNIH4 HAMP NBEAL1 CBX1 PPARGC1B C7orf50 KRT18"
1380,4,0.5487,3.292,160.1,0.01921,0.992931,"SLC41A1 ZNF283 FBXO17 SLC35G6"
1381,6,0.5168,7.752,286.2,0.02534,0.998474,"IRF9 DHRS9 CERKL TEKT4 GORASP2 SPPL3"
1382,4,0.5254,3.152,159.5,0.01848,0.992931,"RGPD3 C1QL2 SLC5A7 ABHD14B"
1383,43,0.5027,454.0,2556,0.1466,1.00000,"RSBN1L CLDN3 FGL2 TRIM74 TYW1 CLIP2 GNAT3 FAM185A KCTD7 TBL2 STX1A SSC4D ZSCAN25 ABHD11 ASL BAZ1B FKBP6 FZD9 GATS GSAP GTF2IRD2 GUSB HIP1 MLXIPL NSUN5 TRIM50 UPK3B WBSCR16 WBSCR17 ZP3 LAT2 GTF2IRD1 VPS37D ANKIB1 FZD1 TMEM248 TPST1 CCL24 ERV3-1 LRCH4 TRIM73 MAGI2 CCL26"
1384,4,0.5576,3.346,180.3,0.01746,0.992931,"CBX8 CEP70 THADA VPS4B"
1385,6,0.5110,7.665,297.3,0.02418,0.998474,"LAMA5 CCNYL1 GLP1R C1orf210 PCDHGA3 HCRTR1"
1386,17,0.5048,68.65,851.3,0.07197,1.00000,"SERPINA11 TSHR FBLN5 C14orf177 SERPINA3 IFI27 SLC24A4 BCL11B SERPINA12 FAM181A PRIMA1 C14orf142 PPP4R4 EML1 RIN3 AK7 UBR7"
1387,5,0.5629,5.629,247.1,0.02143,0.996692,"MCF2L2 KCNK16 GPC1 OSBPL6 GLRB"
1388,4,0.5163,3.098,156.4,0.01850,0.992931,"AHSG LXN SERTAD2 HDAC1"
1389,5,0.5425,5.425,251.7,0.02031,0.996692,"TDRD7 ABHD8 SNRPA1 SREK1IP1 PSMB3"
1390,4,0.5814,3.489,107.1,0.02942,0.992931,"OR2T12 FAHD2B MPPED2 ZBTB18"
1391,4,0.5431,3.259,128.2,0.02336,0.992931,"HSPB6 HLA-DQB2 LGALS7 NAP1L4"
1392,6,0.5165,7.747,399.3,0.01849,0.998474,"POU4F1 BNIP2 SRR FAM168B LCMT2 KHDC1"
1393,47,0.5001,540.6,2900,0.1530,1.00000,"PLD2 BCL6B TMEM256 SAT2 TMEM95 SOX15 AIPL1 GABARAP PITPNM3 C17orf107 INCA1 KCTD11 CAMTA2 CHRNE XAF1 ZNF232 ZNF594 ENO3 ALOX15 ACADVL ALOXE3 ANKFY1 CD68 CHRNB1 CLEC10A DNAH2 DVL2 FXR2 HES7 MFSD6L MINK1 RCVRN SHBG SLC2A4 SPAG7 SPEM1 TNFSF12 ZZEF1 C17orf74 ALOX15B GP1BA SCIMP TMEM102 TEKT1 ZFP3 SLC13A5 YBX2"
1394,4,0.5131,3.079,181.7,0.01597,0.992931,"CACNG5 PLSCR5 GNGT2 CENPP"
1395,18,0.5025,76.88,1316,0.05382,1.00000,"IQCC BSDC1 TRIM62 DCDC2B GJA4 ZSCAN20 GJB4 GJB3 AGO4 FABP3 HPCA TSSK3 COL8A2 TEKT2 AKR1A1 TMEM39B DIRAS3 DLGAP3"
1396,12,0.5120,33.79,368.8,0.07922,0.999986,"PTPN1 SBNO2 BATF3 JUNB MYB RORC IKZF1 STAT3 IRF4 PTPN2 SP110 SOS1"
1397,4,0.5141,3.085,130.9,0.02173,0.992931,"NGEF ATP6V1A C12orf45 TRIT1"
1398,5,0.5131,5.131,104.9,0.04274,0.996692,"ARHGEF7 MARK3 YWHAE PAK2 MARK2"
1399,9,0.5100,18.36,143.8,0.1019,0.999853,"CDK6 CCND1 E2F3 CCNE1 FZR1 UBE2Q1 CKS1B CDK2 SKP2"
1400,14,0.5086,46.28,910.6,0.04699,0.999997,"ARSK GIMAP6 CAST POLK ACOT12 ANKRD34B ATG10 CD180 CRHBP FAM151B GAPT F2RL1 F2R ZBED3"
1401,4,0.5433,3.260,140.0,0.02154,0.992931,"PITX1 COL5A1 OR51A2 TOLLIP"
1402,6,0.5292,7.938,117.2,0.05788,0.998474,"ACAP2 ARF6 DENND4C GDI2 RAB35 RABIF"
1403,5,0.5208,5.208,247.3,0.01984,0.996692,"CAMK1G STK32B SYT14 BARHL2 OGG1"
1404,5,0.8900,8.900,68.65,0.1017,0.996692,"CUL2 TCEB1 EGLN1 VHL TCEB2"
1405,5,0.5450,5.450,282.2,0.01831,0.996692,"HAS2 POLL FOXJ2 FAM71F2 APAF1"
1406,5,0.5255,5.255,186.7,0.02602,0.996692,"SP3 FBXO22 NFE2L2 SOX4 TGIF1"
1407,49,0.5003,588.3,3326,0.1466,1.00000,"LACRT KRT5 METTL7B PPP1R1A ANKRD33 KRT77 SOAT2 ASIC1 TMBIM6 ACVRL1 VDR BIN2 KRT83 BCDIN3D CSAD TMPRSS12 C12orf10 ATF1 DIP2B NR4A1 PRPF40B SLC4A8 SMAGP GRASP KRT86 CSRNP2 POU6F1 AQP2 AQP5 IKZF4 KRT6B KRT78 KRT79 KRT82 METTL7A OR6C3 KRT84 GALNT6 KRT3 CELA1 LALBA CERS5 SPRYD3 HIGD1C KRT74 OS9 KRT1 LIMA1 LARP4"
1408,6,0.8025,12.04,103.5,0.09440,0.998474,"ENO1 KIAA1430 C21orf2 KATNB1 KIF2A NEK1"
1409,5,0.5041,5.041,198.1,0.02365,0.996692,"FOXD2 INHA TROAP PCDHB14 C6orf136"
1410,4,0.5438,3.263,169.8,0.01802,0.992931,"ZNF605 ZNF496 EME2 GALNT9"
