Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
337,18,0.3224,49.33,516.4,0.08197,1.00000,"CXADR GOLGA6L1 HERC2 OR4N5 OR4M2 CSPG4 POTEM GOLGA6L6 ADAMTS7 GOLGA6B GOLGA6L10 UBE2Q2L OR4N4 ZNF519 OR4Q3 GOLGA8H OR4N2 RNF145"
338,5,0.7333,7.333,62.47,0.09188,0.996692,"CAB39 TSC22D2 NRBP1 SMARCA2 WNK1"
339,4,0.5526,3.316,50.93,0.05327,0.992931,"VRK1 CHMP4B CHMP3 C3orf38"
340,7,0.4415,9.271,130.2,0.06039,0.999299,"PPP1R8 BCAS2 CTNNBL1 SF3A3 SNIP1 CCNL1 PSMB2"
341,14,0.2007,18.26,488.4,0.03415,0.999997,"APLF TMEM145 CRACR2A MVB12A SLMO2 MFN2 FCF1 TAS2R13 CHCHD4 CTTNBP2NL AFG3L2 TRIAP1 OR4A15 OR8B12"
342,31,0.2133,99.17,645.6,0.1229,1.00000,"PGS1 MFN2 TAMM41 CRLS1 HTRA2 MTX2 TIMM13 MTCH2 METTL16 C1orf109 CDIPT PTPMT1 CLPB LETM1 MIS18A ROMO1 TRIAP1 YME1L1 RBBP4 OIP5 HJURP PAM16 SAMM50 TIMM44 WDR77 FXN CENPA PRMT5 TOMM70A DNAJC11 LONP1"
343,13,0.4092,31.92,238.4,0.1077,0.999993,"SEH1L SLMO2 RNMT NDC80 TRIM37 CEP85 FNTB AFG3L2 CEP192 FAM210A THOC1 PSMG2 KIF18B"
344,6,0.9881,14.82,148.6,0.08450,0.998474,"OR4N5 OR4M2 OR4N4 OR4Q3 OR4N2 RNF145"
345,21,0.4163,87.42,524.1,0.1338,1.00000,"NUPL1 DIS3 NAA15 MED4 CENPJ GTF2F2 BORA MZT1 SAP18 POMP NUFIP1 TPT1 TUBGCP3 BRCA2 USPL1 ZC3H13 SKA3 EXOSC8 SUGT1 RFC3 GTF3A"
346,52,0.2009,266.3,2397,0.09623,1.00000,"APOB C2orf70 FNDC4 CAPN13 DHX57 GAREML ZNF512 ABHD1 AGBL5 C2orf16 DQX1 ITGB1BP1 ITSN2 KHK MAPRE3 PDIA6 FOSL2 KRTCAP3 TCF23 YWHAQ ATP6V1C2 IFT172 DTNB ATRAID TRIM54 CGREF1 PLB1 PUM2 KLHL29 LPIN1 TP53I3 SLC30A3 CIB4 ARHGEF33 TRMT61B NCOA1 LBH SPDYA DPYSL5 ALK DNMT3A RBKS CCDC121 FAM179A C2orf48 GCKR EMILIN1 HS1BP3 TMEM214 ODC1 DRC1 RHOB"
347,16,0.3785,45.42,322.1,0.1137,0.999999,"RPL22 ATM DCLRE1B MDM2 TERF1 CHEK2 TP53 UBE2D3 ADRM1 MDM4 USP28 USP7 PPM1D CDKN1A TP53BP1 UBE2K"
348,32,0.2005,99.46,1614,0.05595,1.00000,"HECW2 CRYGA BBS5 CRYGB SLC40A1 MARCH4 TRAK2 MAP2 CALCRL STAT4 ANKAR PLCL1 PPP1R1C FAM171B TNP1 IDH1 CRYGC PTH2R C2orf80 ZSWIM2 FSIP2 RFTN2 B3GALT1 SCN7A TMEM237 CPO TMEM194B CTLA4 C2orf88 DIRC1 ITGA4 DNAH7"
349,72,0.1866,476.9,3492,0.1160,1.00000,"AMDHD1 FBXW8 CHST11 CLIP1 DIABLO FAM109A NUAK1 PITPNM2 WDR66 CEP290 SH2B3 C12orf74 MAP1LC3B2 RFX4 CCDC38 UBE3B TMEM116 ABCB9 HIP1R HPD LHX5 MPHOSPH9 MYL2 OAS1 OAS2 OASL RITA1 TMEM120B TMEM233 ZNF664 BTBD11 GNPTAB DAO TCTN1 DEPDC4 TPH2 ACACB ACADS ALDH1L2 ANO4 BCL7A C12orf42 C12orf43 CUX2 DRAM1 FAM101A MAPKAPK5 P2RX4 RPH3A SIRT4 SLC5A8 SYCP3 TBX5 TMEM119 WSCD2 CCDC63 NOS1 USP30 ANKRD13A IL31 KITLG RNF34 TDG FAM71C MSI1 SPIC LTA4H NR2C1 HVCN1 PMCH SELPLG EPYC"
350,68,0.2001,455.9,3228,0.1193,1.00000,"CCDC92 CLIP1 DIABLO FAM109A PITPNM2 WDR66 RILPL2 CDK2AP1 DTX1 GIT2 RFX4 UBE3B TMEM116 ABCB9 BRI3BP C12orf65 CAMKK2 CCDC62 DNAH10 HIP1R HPD MPHOSPH9 MYL2 OAS1 OAS2 OASL P2RX7 RITA1 TMEM120B TMEM233 ZNF664 KSR2 DAO TCTN1 DEPDC4 ORAI1 RASAL1 ACACB ACADS ALDH1L2 ANO4 BCL7A C12orf42 C12orf43 CCDC42B DRAM1 FAM101A OGFOD2 P2RX4 RPH3A SIRT4 SLC5A8 TBX5 TCHP TMEM119 NOS1 ANKRD13A IL31 PSMD9 RNF34 SRRM4 FAM71C MSI1 LRRC43 OAS3 TMEM132B HVCN1 SELPLG"
351,12,0.2044,13.49,430.2,0.02885,0.999986,"SNX13 PRKAG2 ZIC2 DOCK9 HEMGN ANKRD10 METTL21C CUZD1 DNM1L SYT2 PMPCA TAS2R60"
352,50,0.2009,246.1,2013,0.1043,1.00000,"ATP6V0A4 CPA1 CRYGN PDIA4 SLC37A3 STRA8 TRPV5 ZNF467 ZNF746 ZNF775 ABCF2 ARHGEF5 ASB10 CHPF2 CPED1 NOS3 SMARCD3 TMEM176B ZNF398 ZNF783 ZNF862 ZNF425 STRIP2 PRKAG2 TSGA13 ZNF777 FAM115C GRM8 RNF148 EN2 THAP5 EPHB6 KDM7A AGBL3 ZNF212 REPIN1 GIMAP5 OR9A2 HTR5A ARHGEF35 CTAGE4 DENND2A FLNC LRGUK PRSS1 RAB19 ZNF282 AKR1D1 TAS2R60 TAS2R40"
353,10,0.2019,9.086,157.5,0.04868,0.999933,"TRIM49B TRIM49D1 CDS2 VRK1 TRIM49C CHMP4B CHMP3 TRIM48 C3orf38 KDSR"
354,11,0.2137,11.75,351.2,0.03053,0.999969,"PIAS1 SP140L MOCS2 AQPEP IRF1 FAM208B UBA2 CDKL3 COPE SUMO2 GSPT1"
355,12,0.3509,23.16,282.8,0.07020,0.999986,"TBCC RPL7L1 BYSL FLII SLC39A7 NFYC NFYA NFYB TAF8 SRF MED20 PFN1"
356,18,0.4944,75.65,718.5,0.09112,1.00000,"CBWD1 SPATA31A6 FOXD4L6 C2orf27A AQP7 CNTNAP3B ANKRD20A2 FOXD4L5 CNTNAP3 ZNF658 CNN2 SPATA31A3 IL11RA CBWD2 CBWD5 PGM5 ZNF850 SPATA31A7"
357,22,0.2016,46.56,335.9,0.1092,1.00000,"CDK6 FOXM1 FBXO5 CCNA2 CCND1 E2F3 CCNE1 CDK4 FZR1 CDKN2A CCNB1 CCND3 CCND2 UBE2Q1 CKS1B LIN54 GMNN CDK2 PSMB5 SKP2 CCNF CUL1"
358,8,0.2246,6.289,230.7,0.02486,0.999679,"TCN1 OR52E6 DEFB129 TMC1 SYT8 AMOTL1 IFITM2 OR5B21"
359,9,0.2043,7.353,143.5,0.04356,0.999853,"RBMXL1 CWF19L1 TXN ATP6V1G1 TRA2B SOX2 SRSF10 EAF1 NHLRC2"
360,64,0.2006,404.4,1752,0.1770,1.00000,"RRM2 RPS27A RPS15A RPL14 RPL18 RPL18A RPL7 RPS17 UBTF RPL10A ABCG1 MED30 OR2A25 POLR2L RAN RNPC3 RPL12 RPL21 RPL37 RPS13 RPS28 SFPQ SNRPB RPL32 RPS24 RPS20 RPL3 RPS3A RPS9 RPS16 RPL13A RPLP0 RPL31 RPS8 WDR43 FBL RPS23 RPL35 RPLP1 FAU RPS6 RPL19 RPL9 RPL27 RPS29 RPS11 RPL7A RPL23A RPL27A RPA2 RPL23 RPL4 RPL17 CDCA8 EIF3F RPL15 BUB3 RPL13 RPLP2 HSPE1 RPL34 RPL11 RPS19 RPL6"
361,26,0.2073,67.37,1288,0.04787,1.00000,"TAS2R50 DYNC2LI1 SAR1B PARP15 SERPINB7 GALNTL5 ZNF354A LRRC70 THAP2 UGT3A1 SLC10A5 ZNF385B GADL1 CCDC91 OCLM ZNF586 TAS2R31 KLRF2 MGST3 OLA1 PLCL2 ZNF729 C2orf76 CDKL3 ZNF846 KMT2C"
362,17,0.4819,65.54,526.9,0.1046,1.00000,"RTTN NARS WDR7 ZNF407 ATP5A1 C18orf21 CTDP1 RBBP8 ZNF236 VPS4A SKA1 CXXC1 HAUS1 TXNL4A TRAPPC8 RPL17 PIK3C3"
363,27,0.2010,70.55,1327,0.04859,1.00000,"SSFA2 RAPGEF4 SCRN3 SP3 STK16 HOXD3 GAD1 G6PC2 CALCRL ANKAR C2orf66 FAM171B UBE2E3 HOXD4 ZSWIM2 FSIP2 CASP10 MSTN HOXD10 SCN3A FRZB PPIL3 ITGA4 PDE11A EDAR TTN SRBD1"
364,10,0.2212,9.956,312.9,0.02904,0.999933,"TRAT1 SLC30A1 ZNF496 UBE2L6 ACOT2 OR10J1 OR2T1 AGT C1orf195 MS4A3"
365,11,0.6302,34.66,327.2,0.09031,0.999969,"CDC45 DGCR8 PI4KA ATP6V1E1 GNB1L UFD1L DGCR14 PPIL2 UBE2L3 TFIP11 SNRPD3"
366,5,0.6654,6.654,93.42,0.06045,0.996692,"DYNLRB1 DYNC1LI2 DYNC1LI1 ACTR1A NDE1"
367,17,0.2009,27.32,670.3,0.03734,1.00000,"ATP13A5 PPP2R5A GALNTL6 BANK1 KLHL2 CERS2 HSD17B12 KIAA0922 TECR TMEM189 SYNPO2 GSTM1 ELOVL1 CERS6 TMEM39A SPTSSA FAM83H"
368,5,0.3912,3.912,72.01,0.04553,0.996692,"SRSF11 ZRANB2 BCLAF1 LUC7L2 SLC2A1"
369,32,0.2013,99.82,994.6,0.08617,1.00000,"NOP2 PINX1 DIS3 RPF2 ZNHIT3 HEATR2 EXOSC1 FTSJ3 PAPD5 C16orf72 TBL3 DDX21 RPF1 C1D NOLC1 NOL12 PARN MRTO4 EXOSC10 NOP9 DNAJC2 RPL28 NCL ZNF593 ZNHIT6 ICE2 ZCCHC7 BOP1 RRS1 HSPA14 MPHOSPH6 GNL2"
370,40,0.2013,157.0,1140,0.1140,1.00000,"CIRH1A POLR3A POLR3K ALG2 NOB1 IMP3 CRCP MYBBP1A EFR3A RPP21 GTF3C2 C1orf109 DDOST TAF1C HYOU1 POP5 POLR1C RAB6A PAK1IP1 TIMM10 DPAGT1 DAD1 FARSB POLR3H TMEM258 RPN2 WDR18 EIF6 CDK7 OSGEP ZPR1 PELP1 PSMG3 SPATA5L1 RPN1 DBR1 BUB3 POLR3B DHX33 SRP14"
371,11,0.2002,11.01,392.7,0.02586,0.999969,"ARL14EP CCDC90B SPATA12 PIM1 TNF TRIM21 ZNF215 EDNRA MYRIP CKS1B CRTAM"
372,14,0.3220,29.30,253.2,0.09438,0.999997,"VPS4A ARF6 VTA1 CEP55 IST1 KIF14 CIT VPS4B CHMP5 PDCD6IP CHMP3 CHMP1B CHMP1A CHMP2A"
373,12,0.4039,26.65,252.6,0.08790,0.999986,"ARHGEF7 SPTLC1 CERS2 HSD17B12 SPTLC2 TECR ELOVL1 PI4KB C10orf76 SPTSSA COL4A3BP KDSR"
374,12,0.4994,32.96,261.0,0.1037,0.999962,"ADAT2 DOHH DPH5 TTC4 DPH1 DPH2 DPH6 DNAJC24 TPT1 DPH7 N6AMT1 FBXW11"
375,14,0.5192,47.25,558.7,0.07453,0.999997,"SLC6A12 B4GALNT3 CACNA2D4 ERC1 CCDC77 IQSEC3 WNT5B TULP3 NINJ2 NRIP2 DCP1B TSPAN9 ITFG2 TEAD4"
376,24,0.3054,84.28,535.7,0.1262,0.999998,"RPL7 MED30 POP1 POLR2K KIAA1429 CCDC115 MTBP EIF3E INTS8 UTP23 RAD21 TCEB1 ATP6V1C1 EMC3 EMC7 EMC2 RPL30 TAF2 EIF3H ENY2 EMC4 EMC1 EMC6 RPP25L"
377,18,0.2849,43.59,409.1,0.08918,1.00000,"PFDN5 DLGAP5 DYNLRB1 TUBB4B MSTO1 TUBB NDE1 TUBA1C PDCD5 PFDN1 ASPM CCT4 TUBA1B TCP1 HMMR PFDN4 TBCA KIF15"
378,14,0.2032,18.49,547.0,0.03116,0.999997,"FAM43B KLHDC7A PQLC2 NRG4 PEX11A AMD1 PLA2G5 ALKBH1 ENAH FGFR2 CTU2 FBXO38 ZNF335 VEGFB"
379,33,0.2534,133.8,858.5,0.1264,1.00000,"AAAS CDCA3 KPNA2 NDC1 NUP153 NUP188 NUP35 NUP37 NUP43 NUP50 POM121C TARDBP EPRS SDE2 POM121 CDC73 RANBP1 SNRPE DTL NUP85 INTS7 SRP9 TMEM201 AHCTF1 NUP133 NUP160 NUP98 URB2 DDX59 NSL1 SENP2 SMPD4 IARS2"
380,36,0.2001,126.0,1391,0.07931,1.00000,"TBC1D3C TSPYL5 FOXD4 NUTF2 EPHA5 ST20 JAZF1 EIF2S1 PHF5A PSMA1 CHCHD1 CNIH4 FAM25A HAMP TBC1D3 EIF3C GOLGA8O NHP2L1 NBEAL1 PSME1 OR4F21 PPIAL4G MIS18A OR4F5 FAM25G ZNF728 TBC1D3H LCE1F RGPD6 CHEK1 RPL17 HMGB1 OR4F4 GOLGA6A SNAPC4 PRPF38A"
381,11,0.2011,11.06,193.1,0.04891,0.999969,"CEPT1 CSDE1 DHX29 XRN1 HRH1 STRAP SEPT2 SMG6 SMG7 EIF4A1 EIF4G2"
382,11,0.3839,21.12,256.7,0.07042,0.999969,"SSR2 SLC35B4 SLC33A1 ADPGK NFE2L2 SUCO TAPT1 SSR3 TMEM41B VMP1 GPR89A"
383,20,0.2607,49.52,349.4,0.1128,1.00000,"C7orf26 ASH2L DCTN6 INTS9 BRAT1 INTS10 GTF2E2 PPP2CA ELP3 CHMP7 ASUN POLR3D VPS37A BRF2 TTI2 SNRPB2 VWA9 PSMG1 WDR73 PSMG2"
384,15,0.3309,34.75,328.3,0.08840,0.999993,"TUBGCP4 HAUS2 INO80 RPAP1 MFAP1 USP8 HYPK AQR DNAJC17 TUBGCP5 C15orf41 TIPIN CASC5 CDAN1 DNAJC9"
385,9,0.2702,9.726,170.0,0.04918,0.999853,"LEMD2 VRK1 CHMP7 NAA20 NAA25 PDE2A CHMP4B CHMP3 C3orf38"
386,10,0.2211,9.950,315.4,0.02881,0.999933,"SLIT3 ADAM12 ZNF142 ZNF131 GNPDA1 PPP1R3G ZNF692 RUNX3 GPR113 PPM1G"
387,47,0.2011,217.4,2396,0.08030,1.00000,"ASIC4 MOGAT1 ACADL VIL1 ZDBF2 CRYGA PECR CRYGB SLC11A1 ABCB6 ADAM23 CHRND CXCR2 DNAJB2 FAM134A FBXO36 GPBAR1 LANCL1 MARCH4 MYL1 PNKD SLC19A3 SPAG16 TMBIM1 TRAK2 WDFY1 CTDSP1 ERBB4 CCL20 CRYGD IGFBP5 MREG TNP1 ZFAND2B MDH1B CHPF DNER IDH1 CRYGC PTH2R C2orf80 CASP10 TMEM169 COL4A4 TMEM237 CPO CTLA4"
388,34,0.1897,106.4,1148,0.08045,1.00000,"CADM2 EIF4E3 ZNF654 TRIB1 FOXP1 TMF1 HTR1F LMOD3 SYNPR GXYLT2 DUSP6 CGGBP1 VGLL3 CHMP2B EOGT FRG2C BRAF SOX10 PTPRG POU1F1 TXN MAP2K1 FAM19A4 STK40 CNTN3 DUSP5 EPHA3 MAPK1 DET1 RFWD2 DUSP4 MITF PEA15 SOX9"
389,13,0.4107,32.04,352.3,0.07808,0.999993,"SNAPC2 SNRPA1 SNAPC3 MNAT1 SNAPC1 POLE2 SNAPC5 RPS29 PSMA3 LRR1 SUPT3H SNRPB2 PSMC6"
390,12,0.2041,13.47,360.2,0.03388,0.999986,"IFT80 OR8K1 OPCML PKNOX2 PNPLA6 TIRAP OR2AG1 SIAE NRSN2 SOX6 COL6A6 KRT6C"
391,31,0.2033,94.56,778.6,0.1011,1.00000,"MYO9A LUZP1 MYL6 ARHGAP29 MPRIP ROCK1 TMOD3 FLII RAB35 ACTB KCTD10 MYO9B PAWR PDCD10 ROCK2 ARHGEF12 GNA13 SPECC1L BTBD9 LPAR2 RIC8A MYL12B PPP1R12A RHOA DIAPH3 DAPK3 CUL3 LRRFIP2 ARIH1 PFN1 MYH9"
392,15,0.2270,23.83,231.6,0.08350,0.999992,"EIF3B BRAT1 ARMC7 PPP2CA PSMB1 KIF18A NCAPD3 NCAPG2 PSMG4 DHX9 PSMG3 NCAPH2 PSMG1 WDR73 PSMG2"
393,68,0.1774,404.1,2868,0.1186,1.00000,"MAK KIAA0319 ZSCAN16 POM121L2 SLC17A2 KDM1B TMEM14B FAM8A1 TBC1D7 KIF13A CAP2 BLOC1S5 ALDH5A1 GPLD1 CD83 C6orf52 SCGN MCUR1 HIST1H2AD HIST1H1T SLC17A4 RBM24 HIST1H1E MBOAT1 GCM2 HIST1H2BD NEDD9 NRSN1 SYCP2L ID4 HIST1H1C ADTRP E2F3 TPMT EDN1 OR2B6 ZSCAN31 SMIM13 HDGFL1 HIVEP1 PRL TMEM170B HIST1H4G JARID2 DCDC2 NHLRC1 HIST1H4A RANBP9 ELOVL2 STMND1 HIST1H2BK RNF144B ERVFRD-1 CDKAL1 DTNBP1 SOX4 GCNT2 RNF182 HIST1H2AE TMEM14C ZNF184 HIST1H4D HIST1H1A HIST1H4F OR5V1 HIST1H2BG TFAP2A F13A1"
394,8,0.2943,8.239,109.4,0.06166,0.999679,"SMARCA5 PSMB6 THAP11 ZNF143 BPTF FBXO7 THAP1 PSMB5"
395,14,0.4020,36.58,233.3,0.1228,0.999995,"ACACA FASN PGAM1 ACLY GPI PGP ENO1 TPI1 PGD ALDOA GAPDH PKM BSG SLC2A1"
396,9,0.2001,7.203,221.0,0.02925,0.999853,"KIAA1522 OR5M1 PLA2G2A SCT PATL1 IPMK DCHS1 NCAPH MYC"
397,20,0.6766,128.6,903.8,0.1199,1.00000,"PIGK GPAA1 PIGO PIGN PIGV PIGT PIGP GANAB PIGQ PIGS PIGW PIGY PIGC DPM3 PGAP2 PIGH DPM1 PRKCSH PIGU PIGM"
398,17,0.2039,27.73,388.9,0.06155,1.00000,"TRIM24 HMHA1 MARCH5 SETDB1 BAP1 ADIPOR2 ATF7IP BCL2 IRF8 ITPK1 KIAA1551 IPPK IPMK TRIM33 NCAPH SMG7 MYC"
399,7,0.8745,18.37,229.8,0.07006,0.999299,"HBS1L DIS3L FOCAD TTC37 AVEN SKIV2L PELO"
400,4,0.6825,4.095,49.02,0.06701,0.992931,"TTF2 C15orf41 CDAN1 DNAJC9"
401,70,0.2010,485.5,2022,0.1834,1.00000,"RRM2 CDC27 KIF11 RPS15A EIF2S1 RPL18 RPL18A ABCG1 CDC5L CNIH4 MED30 OR2A25 PCNA POLR2J POLR2L PSMD7 RAN RNPC3 RPL12 RPL21 RPL37 RPS13 RPS28 SARS SFPQ SNRPB RPS24 RPS20 KPNB1 DONSON SNRNP200 RPLP0 RPL31 SNRPF WEE1 HSPA5 EIF4A3 FAU RPS6 ANAPC4 RPL19 CDK7 CHEK1 NEDD1 PSMB3 RPL9 RRM1 EEF2 RPL27 RPS11 RPL7A RPL23A RPL27A LSM2 RPA2 OR2A1 TXNL4A RPL23 RPL4 CDC20 RPL17 CDCA8 RPL15 BUB3 RPL13 RPLP2 HSPE1 RPL11 PRPF38A RPL6"
402,18,0.2815,43.07,348.2,0.1008,1.00000,"KDM5A GPS2 RAF1 MRGBP GATAD1 SETD5 ANKRD11 SIN3B ZBTB2 KMT2E HDAC3 ARID2 MORF4L1 PHF12 BRD8 MSL1 C11orf30 TBL1XR1"
403,14,0.2005,18.24,466.3,0.03559,0.999997,"C8orf59 KLKB1 TCF12 RC3H1 KRTAP10-9 PGK2 PRDM1 OR51A2 TCF3 TOLLIP FAM207A ID2 HMGCLL1 IPO5"
404,13,0.3847,30.00,244.0,0.1000,0.999984,"EXOC7 ACAP2 DENND4C RAB35 RABIF EXOC5 STXBP3 RAB10 EXOC2 STX4 SNAP23 EXOC8 EXOC1"
405,15,0.2100,22.05,342.1,0.05594,0.999999,"CDC5L IK RBM22 PPP1R8 DDX46 ANKRD17 BUD31 BCAS2 WBP11 SLU7 U2SURP CTNNBL1 SF3A3 CCNL1 MAGOH"
406,23,0.2019,51.07,522.7,0.08240,1.00000,"DHX36 NCBP2 EIF2B5 RPL35A ACTL6A ATR LSG1 NMD3 POLR2H RFC4 RAD9A PPP1R7 YEATS2 NAA50 RAD17 ECT2 SMC4 U2SURP HUS1 TOPBP1 SUGT1 PPP1R2 PDCD6"
407,25,0.3087,92.60,730.5,0.1061,1.00000,"IPO8 TGFBR3 CNEP1R1 NCSTN SMURF1 MIB1 FKBP1A PSENEN CTDNEP1 SMAD6 PSEN1 BMPR1A LRIG3 SMAD4 ACVR2A LEMD3 TGFBR1 TGFBR2 RGMB APH1A SMAD3 NEO1 SMAD1 BAMBI SMAD7"
408,10,0.2140,9.628,184.1,0.04505,0.999933,"CDK10 STARD13 RBM12 TTC14 TOX4 SNRPN CDK12 SCAF8 CTNNBL1 CDK13"
409,10,0.5257,23.65,203.5,0.09572,0.999933,"PFDN5 MSTO1 TUBB TUBA1C PDCD5 PFDN1 TUBA1B TCP1 PFDN4 TBCA"
410,12,0.2104,13.89,329.5,0.03780,0.999986,"APC MDK FGFBP3 CTSO SOCS6 GCFC2 AXIN1 SALL3 ANKRD49 CSNK1A1 FKBPL SEPHS2"
411,11,0.2041,11.23,308.6,0.03284,0.999969,"RHOBTB3 KANK1 GNPDA1 LEMD2 WDR92 ZNF692 VRK1 CHMP7 GPR113 PDE2A EAF1"
412,8,0.2190,6.132,255.4,0.02209,0.999679,"RHBDL3 MRGPRX2 OR51A2 OR4D9 TOLLIP BBOX1 BCAN OR51B6"
413,23,0.2262,57.22,390.8,0.1158,1.00000,"TRIB1 RAF1 NRAS NF1 GAB1 BRAF SOX10 MAP2K1 EGFR STK40 DUSP5 MAPK1 SHOC2 DET1 KRAS RFWD2 GRB2 PTPN11 DUSP4 MITF PEA15 SOX9 SOS1"
414,30,0.2603,113.2,1118,0.08769,1.00000,"TOX CEPT1 CCNT1 ACAT2 BCL6 DOCK2 KLHL6 CD79A CD81 ICMT SYK RNF121 RHOH ELMO1 AMD1 CD79B SLC38A1 RAC2 CYB561A3 LRP10 CD19 LDLRAP1 PAX5 SUCLG1 ODC1 SRM MEF2B POU2AF1 EBF1 TTC7A"
415,13,0.2581,20.13,183.9,0.08749,0.999993,"GIGYF2 CNOT4 G3BP1 SERBP1 EIF4E2 CNOT1 INTS6 CNOT10 RPRD2 CAPRIN1 GGNBP2 RPRD1B CNOT11"
416,7,0.5179,10.88,152.0,0.06150,0.999299,"ADAR PRKRA XRN1 EIF4ENIF1 DCP2 DDX6 EDC4"
417,74,0.3227,871.7,2489,0.2484,1.00000,"TBX10 PITPNM1 IL18BP CTSW GAL3ST3 CDK2AP2 INPPL1 BBS1 RHOD RCE1 ACY3 MRGPRF TBC1D10C MYEOV SSH3 CCDC87 FGF4 AP5B1 CNIH2 CLCF1 CST6 FOLR2 GSTP1 SPTBN2 ALDH3B2 FGF19 LRFN4 ADRBK1 NPAS4 NUDT8 CTSF B3GNT1 ANO1 C11orf86 CABP2 CARNS1 CD248 CHKA CPT1A GAL GPR152 MAP3K11 MRGPRD MTL5 PC POLD4 SYT12 TMEM134 TPCN2 ZDHHC24 CDC42EP2 BRMS1 C11orf80 CABP4 PACS1 SLC29A2 YIF1A CCDC36 IGHMBP2 CORO1B KLC2 LRP5 TCIRG1 PCNXL3 DPP3 SIPA1 PPP1CA FADD SNX32 KCNK7 RAB1B PPP6R3 RIN1 CCDC85B"
418,16,0.2028,24.34,642.4,0.03483,0.999999,"ASIC4 PNKD SLC19A3 MPZL3 UPK2 VSIG2 TUBA3E BLID SCN3B ETS1 PP2D1 POU2F3 BCL2L1 DRC1 DACH1 OR8B8"
419,8,0.2048,5.733,144.2,0.03455,0.999679,"MATR3 HNRNPM GDI2 CENPC RER1 TRIM49D1 SENP6 TRIM48"
420,12,0.2034,13.42,397.3,0.03088,0.999986,"THRB PARPBP CCDC33 OR8S1 PRR12 FBXO11 DCC NAP1L4 KMT2D OR52N1 UBE4B MAU2"
421,6,0.5654,8.481,74.17,0.08961,0.998474,"CDK6 CCND1 CDK4 CCND3 CCND2 CDK2"
422,13,0.2203,17.19,409.4,0.03798,0.999993,"DEFB130 ZNF705A WNT8B HIST1H4L APLNR IQGAP1 NKAPL TRIM49D1 DNAJB13 TRIM64B KDM4E TRIM48 DEFB108B"
423,8,0.2109,5.904,141.9,0.03605,0.999679,"TRIM42 CWF19L1 LPPR4 TXN ATP6V1G1 SOX2 EAF1 NHLRC2"
424,29,0.2013,81.72,801.1,0.08685,1.00000,"PINX1 ZNHIT3 HEATR2 EXOSC1 PAPD5 C16orf72 TBL3 DDX21 C1D NOLC1 PARN WDR43 TOE1 AK6 EXOSC10 HEATR1 NOL6 NOP9 PDCD11 DNAJC2 AMBRA1 TRIP12 NCL ZNF593 ICE2 UBR5 ZCCHC7 HSPA14 MPHOSPH6"
425,13,0.6658,51.93,399.6,0.1087,0.999993,"NUP155 ZNF622 TARS WDR70 DROSHA SUB1 MRPS30 BRIX1 CCT5 EXOC3 ICE1 ZFR MED10"
426,22,0.2095,48.39,460.7,0.08749,1.00000,"SPI1 DYRK1A GFI1 PSMB6 CDK6 WSB1 MEF2D MYB SLC5A3 CCND1 IKZF1 IRF8 CDK4 AMBRA1 CCND3 CDKN2C RB1 CCND2 FBXO7 THAP1 PSMB5 IRF2BP2"
427,46,0.2007,207.7,2313,0.07951,1.00000,"PLEKHM3 ASIC4 MOGAT1 ACADL VIL1 ZDBF2 CRYGA PECR CRYGB SLC11A1 ABCB6 CHRND CXCR2 FAM134A FBXO36 GPBAR1 LANCL1 MARCH4 MYL1 OBSL1 PNKD SLC19A3 SPAG16 TMBIM1 TRAK2 WDFY1 ERBB4 CRYGD IGFBP5 MREG TNP1 ZFAND2B MDH1B IDH1 CRYGC PTH2R C2orf80 CCDC150 FSIP2 CASP10 TMEM169 TFPI TMEM237 FAM124B CPO CTLA4"
428,13,0.2715,21.18,226.3,0.07746,0.999992,"MAPKAPK5 IREB2 ACO2 IDH3A SLC25A3 SOD2 SLC4A7 AHCYL1 MAPK6 GLRX3 THAP11 DDX5 FXN"
429,12,0.3475,22.94,151.9,0.1154,0.999982,"C7orf26 BRAT1 INTS10 PPP2CA ASUN INTS12 INTS5 SNRPB2 VWA9 INTS6 PSMG1 WDR73"
430,11,0.2029,11.16,224.8,0.04326,0.999969,"TCEB3 SMARCA5 DEK AFF4 SPTY2D1 RSF1 ZNF143 BPTF TEAD4 SOX9 FBXW11"
431,13,0.2186,17.05,344.0,0.04405,0.999993,"ANKRD13D FABP5 ERVW-1 PSMB6 METTL6 EEF1B2 FAM133B GOSR2 LRRC61 FBXO7 HMGB1 THAP1 PSMB5"
